ParkName,ParkCode,LocationID,LocationNumber,LocationType,StreamName,County,ReachID,PeriodID,tbl_SamplingPeriods_Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,tbl_SamplingEvents_Season,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,AdditionalComments,StartTime,EndTime,TransectNo,TranLoc,Taxon,SampleCode,PercentRangeOfCover,PercentRangeOfCover_Midpoint,TSN,AquVegGroup
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,9,M,Cardamine bulbosa,3,5-25%,15.00,22769,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,9,M,Elodea,2,1-5%,3.00,38936,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,9,M,Filamentous algae,3,5-25%,15.00,-999,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,9,M,Glyceria striata,3,5-25%,15.00,40833,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,9,M,Mosses,5,50-75%,62.50,-999,Mosses
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,9,R,Bare Substrate,3,5-25%,15.00,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,9,R,Callitriche heterophylla,3,5-25%,15.00,32053,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,9,R,Cardamine bulbosa,2,1-5%,3.00,22769,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,9,R,Elodea,1,0-0.99%,0.50,38936,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,9,R,Filamentous algae,3,5-25%,15.00,-999,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,9,R,Glyceria striata,4,25-50%,37.50,40833,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,9,R,Lemna trisulca,3,5-25%,15.00,42595,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,9,R,Mosses,4,25-50%,37.50,-999,Mosses
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,11,L,Bare Substrate,2,1-5%,3.00,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,11,L,Callitriche heterophylla,2,1-5%,3.00,32053,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,11,L,Cardamine bulbosa,3,5-25%,15.00,22769,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,11,L,Elodea,4,25-50%,37.50,38936,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,11,L,Lemna minor,2,1-5%,3.00,42590,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,11,L,Lemna trisulca,2,1-5%,3.00,42595,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,11,L,Nasturtium officinale,5,50-75%,62.50,23255,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,11,M,Bare Substrate,4,25-50%,37.50,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,11,M,Batrachospermum,2,1-5%,3.00,11665,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,11,M,Cardamine bulbosa,3,5-25%,15.00,22769,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,11,M,Filamentous algae,2,1-5%,3.00,-999,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,11,M,Mosses,3,5-25%,15.00,-999,Mosses
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,11,M,Nasturtium officinale,1,0-0.99%,0.50,23255,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,11,M,Nostoc,3,5-25%,15.00,1146,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,11,R,Bare Substrate,4,25-50%,37.50,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,11,R,Callitriche heterophylla,1,0-0.99%,0.50,32053,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,11,R,Cardamine bulbosa,1,0-0.99%,0.50,22769,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,11,R,Filamentous algae,3,5-25%,15.00,-999,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,12/30/1899 10:30:00,12/30/1899 17:00:00,11,R,Mosses,3,5-25%,15.00,-999,Mosses
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,L,Bare Substrate,5,50-75%,62.50,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,L,Batrachospermum,2,1-5%,3.00,11665,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,L,Filamentous algae,3,5-25%,15.00,-999,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,L,Mosses,4,25-50%,37.50,-999,Mosses
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,L,Nasturtium officinale,2,1-5%,3.00,23255,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,L,Nostoc,2,1-5%,3.00,1146,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,M,Bare Substrate,3,5-25%,15.00,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,M,Batrachospermum,2,1-5%,3.00,11665,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,M,Callitriche heterophylla,1,0-0.99%,0.50,32053,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,M,Cardamine bulbosa,2,1-5%,3.00,22769,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,M,Glyceria striata,3,5-25%,15.00,40833,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,M,Lemna trisulca,2,1-5%,3.00,42595,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,M,Mosses,3,5-25%,15.00,-999,Mosses
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,M,Nasturtium officinale,5,50-75%,62.50,23255,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,M,Nostoc,1,0-0.99%,0.50,1146,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,R,Bare Substrate,3,5-25%,15.00,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,R,Batrachospermum,3,5-25%,15.00,11665,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,R,Callitriche heterophylla,3,5-25%,15.00,32053,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,R,Cardamine bulbosa,4,25-50%,37.50,22769,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,R,Elodea,1,0-0.99%,0.50,38936,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,R,Filamentous algae,2,1-5%,3.00,-999,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,R,Mosses,4,25-50%,37.50,-999,Mosses
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,R,Nasturtium officinale,3,5-25%,15.00,23255,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,1,R,Veronica anagallis-aquatica,3,5-25%,15.00,565594,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,3,L,Bare Substrate,3,5-25%,15.00,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,3,L,Batrachospermum,3,5-25%,15.00,11665,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,3,L,Callitriche heterophylla,3,5-25%,15.00,32053,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,3,L,Cardamine bulbosa,4,25-50%,37.50,22769,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,3,L,Elodea,3,5-25%,15.00,38936,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,3,L,Filamentous algae,3,5-25%,15.00,-999,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,3,L,Mosses,4,25-50%,37.50,-999,Mosses
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,3,L,Nasturtium officinale,3,5-25%,15.00,23255,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,3,L,Nostoc,1,0-0.99%,0.50,1146,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,3,M,Bare Substrate,4,25-50%,37.50,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,01,Spring,Alley Spring,Shannon,OZARSPRALL,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,12/30/1899 9:00:00,12/30/1899 17:00:00,3,M,Batrachospermum,4,25-50%,37.50,11665,Algae
